link_id,a,b,aadt,length,speed,ftype,lanes,capacity
4140_11874,4140,11874,3680.4,0.12866,15.19936,4,1,748
4141_4040,4141,4040,3443.5,0.29827,12.51712,4,1,710.6
4141_5184,4141,5184,3830.1,0.24732,12.51712,4,1,710.6
4141_11554,4141,11554,5910.8,0.27465,12.51712,4,2,1350.9
4142_4143,4142,4143,13110,0.30386,14.30528,2,3,2536.5
4142_5749,4142,5749,14622.7,0.19636,14.30528,2,3,2536.5
4143_4116,4143,4116,9874,0.37655,12.51712,4,2,1350.9
4143_4142,4143,4142,12948,0.30386,14.30528,2,3,2536.5
4143_5060,4143,5060,5540.9,0.15552,14.30528,2,3,2536.5
4143_10743,4143,10743,5884.9,0.12866,13.4112,3,2,1630.2
4145_4067,4145,4067,4932.8,0.2523,12.51712,4,2,1350.9
4145_4070,4145,4070,6318.9,0.29828,13.4112,3,2,1630.2
4145_4146,4145,4146,5985.3,0.2616,12.51712,4,2,1350.9
4145_5088,4145,5088,6539.3,0.22059,13.4112,3,2,1630.2
4146_4044,4146,4044,4394.7,0.21874,12.51712,4,2,1350.9
4146_4145,4146,4145,5276.1,0.2616,12.51712,4,2,1350.9
4147_4032,4147,4032,11989.2,0.14858,13.4112,3,2,1630.2
4147_4034,4147,4034,14853.5,0.2301,13.4112,3,2,1630.2
4148_4102,4148,4102,24391.30078,0.26968,14.30528,2,4,3302.2
4148_4168,4148,4168,22384.69922,0.29081,14.30528,2,4,3302.2
4149_4150,4149,4150,11053.2,0.279,13.4112,3,2,1630.2
4149_4283,4149,4283,8719.6,0.26409,13.4112,3,2,1630.2
4149_9879,4149,9879,13932,0.20693,13.4112,3,2,1630.2
4149_11689,4149,11689,7817.9,0.1367,13.4112,3,2,1630.2
4150_4053,4150,4053,11194,0.27713,13.4112,3,2,1630.2
4150_4149,4150,4149,10679,0.279,13.4112,3,2,1630.2
4152_4079,4152,4079,1842.2,0.11309,12.51712,4,1,710.6
4152_4286,4152,4286,1875,0.25169,12.51712,4,1,710.6
4152_9878,4152,9878,13233,0.06712,13.4112,3,2,1630.2
4152_9879,4152,9879,13029.2,0.09262,13.4112,3,2,1630.2
4153_4057,4153,4057,1787.5,0.26721,12.51712,4,1,710.6
4153_4079,4153,4079,2103.9,0.17836,12.51712,4,1,710.6
4154_7082,4154,7082,4981.5,0.7081,21.45792,2,1,1016.4
4154_7089,4154,7089,4424.8,0.46844,21.45792,2,1,1016.4
4155_4084,4155,4084,2378.1,0.28148,12.51712,4,2,1350.9
4155_4289,4155,4289,2473.1,0.32707,12.51712,4,2,1350.9
4155_9876,4155,9876,12613.7,0.07707,13.4112,3,2,1630.2
4155_9878,4155,9878,13294.9,0.0839,13.4112,3,2,1630.2
4156_10849,4156,10849,1034.3,0.09482,12.51712,4,1,710.6
4156_10850,4156,10850,826.5,0.16964,12.51712,4,1,710.6
4157_10167,4157,10167,16038.3,0.18156,10.28192,41,3,1800
4158_4087,4158,4087,20458.19922,0.28214,14.30528,2,3,2536.5
4158_4159,4158,4159,20549.5,0.28584,14.30528,2,3,2536.5
4158_4161,4158,4161,8718.3,0.14976,13.4112,3,1,849.3
4158_9876,4158,9876,12807.3,0.07209,13.4112,3,2,1630.2
4159_4082,4159,4082,19295.59961,0.27031,14.30528,2,3,2536.5
4159_4158,4159,4158,20519.59961,0.28584,14.30528,2,3,2536.5
4160_4063,4160,4063,30523.69922,0.10032,24.5872,31,3,4419
4161_4158,4161,4158,7795.2,0.14976,13.4112,3,1,849.3
4161_4162,4161,4162,8718.4,0.15038,13.4112,3,1,849.3
4162_4090,4162,4090,4372.6,0.29827,12.51712,4,1,710.6
4162_4161,4162,4161,7795.2,0.15038,13.4112,3,1,849.3
4162_9756,4162,9756,9951.9,0.14167,13.4112,3,1,849.3
4162_9874,4162,9874,3604.9,0.28899,12.51712,4,1,710.6
4163_5953,4163,5953,27894.59961,0.05107,31.963359999999998,32,3,5079
4163_7620,4163,7620,3689.7,0.12661,11.62304,42,2,1888
4164_4175,4164,4175,4046.1,0.20195,12.51712,4,1,710.6
4164_4313,4164,4313,3878.5,0.23908,12.51712,4,1,710.6
4165_4166,4165,4166,1883.7,0.28336,12.51712,4,1,710.6
4165_4301,4165,4301,1271.8,0.37844,12.51712,4,1,710.6
4165_9756,4165,9756,9554.4,0.15848,13.4112,3,1,849.3
4165_9873,4165,9873,10243.7,0.14048,13.4112,3,1,849.3
4166_4097,4166,4097,2033.2,0.27538,12.51712,4,1,710.6
4166_4165,4166,4165,2396.6,0.28336,12.51712,4,1,710.6
4167_3881,4167,3881,16209.6,0.1628,14.30528,2,3,2536.5
4167_11597,4167,11597,19040.90039,0.06003,14.30528,2,3,2536.5
4168_4148,4168,4148,24742.80078,0.29081,14.30528,2,4,3302.2
4168_4303,4168,4303,22072.5,0.30203,14.30528,2,4,3302.2
4168_9872,4168,9872,8537.7,0.15168,13.4112,3,1,849.3
4168_9873,4168,9873,8549.6,0.15472,13.4112,3,1,849.3
4169_4171,4169,4171,30949,0.11513,24.5872,31,2,2946
4170_4178,4170,4178,7506.2,0.1291,13.4112,3,1,849.3
4170_4311,4170,4311,8560.4,0.18353,13.4112,3,1,849.3
4171_4174,4171,4174,30949,0.1102,24.5872,31,2,2946
4172_4173,4172,4173,4167.2,0.29457,12.51712,4,1,710.6
4172_4308,4172,4308,3786.5,0.21065,12.51712,4,1,710.6
4172_9871,4172,9871,7676.2,0.13992,13.4112,3,1,849.3
4172_9872,4172,9872,8152.2,0.1541,13.4112,3,1,849.3
4173_4107,4173,4107,4133.5,0.26657,12.51712,4,1,710.6
4173_4172,4173,4172,3886.6,0.29457,12.51712,4,1,710.6
4174_5855,4174,5855,30949,0.13992,24.5872,31,2,2946
4175_4164,4175,4164,4044.2,0.20195,12.51712,4,1,710.6
4175_4176,4175,4176,3282.9,0.30242,12.51712,4,1,710.6
4175_4177,4175,4177,5594,0.1597,13.4112,3,1,849.3
4175_9871,4175,9871,7290.3,0.15908,13.4112,3,1,849.3
4176_4113,4176,4113,3097.6,0.25934,12.51712,4,1,710.6
4176_4175,4176,4175,3066.2,0.30242,12.51712,4,1,710.6
4177_4175,4177,4175,5435.8,0.1597,13.4112,3,1,849.3
4177_4178,4177,4178,5748.6,0.14544,13.4112,3,1,849.3
4178_4170,4178,4170,8560.4,0.1291,13.4112,3,1,849.3
4178_4177,4178,4177,5647.9,0.14544,13.4112,3,1,849.3
4178_4181,4178,4181,5217,0.15098,12.51712,4,1,710.6
4178_9885,4178,9885,7932.1,0.19755,13.4112,3,1,849.3
4179_3666,4179,3666,12343.7,0.07995,13.142975999999999,4,1,853
4180_4138,4180,4138,6439.2,0.25265,11.62304,42,2,1888
4180_7656,4180,7656,35976.30078,0.28559,24.5872,31,2,2946
4181_4178,4181,4178,4984.4,0.15098,12.51712,4,1,710.6
4181_4182,4181,4182,5257.1,0.15412,12.51712,4,1,710.6
4182_4181,4182,4181,5015.5,0.15412,12.51712,4,1,710.6
4182_4198,4182,4198,5264.8,0.14975,15.19936,4,1,748
4182_9869,4182,9869,8785.5,0.31073,12.51712,4,1,710.6
4182_9884,4182,9884,8358.1,0.26623,12.51712,4,1,710.6
4183_4189,4183,4189,4752.7,0.18853,11.62304,42,1,983
4183_10692,4183,10692,21587.40039,0.11752,24.5872,31,1,1473
4184_4190,4184,4190,4783.6,0.3455,12.51712,4,1,710.6
4184_4382,4184,4382,5206.9,0.2092,12.51712,4,1,710.6
4185_4186,4185,4186,5741,0.27999,15.19936,4,1,748
4185_4200,4185,4200,6939.4,0.3056,15.19936,4,1,748
4185_4279,4185,4279,4432.6,0.17606,15.19936,4,1,748
4185_9868,4185,9868,7512.5,0.1511,15.19936,4,1,748
4186_4127,4186,4127,5734,0.27754,15.19936,4,1,748
4186_4185,4186,4185,4950.7,0.27999,15.19936,4,1,748
4187_4188,4187,4188,10232.7,0.19937,15.19936,4,1,748
4187_4209,4187,4209,4276.8,0.3056,12.51712,4,1,710.6
4187_9867,4187,9867,2120,0.15138,15.19936,4,1,748
4187_9868,4187,9868,7149,0.15059,15.19936,4,1,748
4188_4134,4188,4134,7158.5,0.35795,15.19936,4,1,748
4188_4187,4188,4187,9187.2,0.19937,15.19936,4,1,748
4189_4552,4189,4552,4752.7,0.06721,11.62304,42,1,983
4190_4184,4190,4184,4934.1,0.3455,12.51712,4,1,710.6
4190_5054,4190,5054,5867.6,0.44432,12.51712,4,1,710.6
4190_11898,4190,11898,8478.8,0.12676,13.4112,3,2,1630.2
4190_11899,4190,11899,6916.6,0.03853,13.4112,3,2,1630.2
4191_3617,4191,3617,8034.6,0.22827,13.4112,3,2,1630.2
4191_4199,4191,4199,7206.8,0.25708,13.4112,3,2,1630.2
4192_4338,4192,4338,2848,0.30513,15.19936,4,1,748
4192_9865,4192,9865,5022.8,0.16716,15.19936,4,1,748
4192_9867,4192,9867,2150.2,0.14978,15.19936,4,1,748
4192_9880,4192,9880,2871.4,0.12378,15.19936,4,1,748
4193_4354,4193,4354,7828.3,0.05286,10.28192,41,1,1200
4194_4139,4194,4139,18509,0.21156,16.98752,2,3,2670
4194_4195,4194,4195,13541.2,0.45294,16.98752,2,2,1858
4194_9865,4194,9865,3782.7,0.21127,15.19936,4,1,748
4195_4194,4195,4194,14624.6,0.45294,16.98752,2,2,1858
4195_4196,4195,4196,1178.4,0.22677,15.19936,4,1,748
4195_5755,4195,5755,13888,0.12465,16.98752,2,2,1858
4195_9880,4195,9880,1459.9,0.12229,15.19936,4,1,748
4196_4195,4196,4195,1189.9,0.22677,15.19936,4,1,748
4196_4269,4196,4269,2391.5,0.09028,12.51712,4,1,710.6
4196_11873,4196,11873,1632.4,0.15564,12.51712,4,1,710.6
4197_3489,4197,3489,3471.1,0.14789,15.6464,3,1,894
4197_3626,4197,3626,4057,0.07439,15.6464,3,1,894
4198_4182,4198,4182,5164,0.14975,15.19936,4,1,748
4198_7615,4198,7615,5374.3,0.14864,15.19936,4,1,748
4199_3535,4199,3535,7490.6,0.14054,13.4112,3,2,1630.2
4199_4191,4199,4191,8034.6,0.25708,13.4112,3,2,1630.2
4200_4185,4200,4185,7750.4,0.3056,15.19936,4,1,748
4200_4332,4200,4332,7834.4,0.25167,15.19936,4,1,748
4201_10169,4201,10169,24276.90039,0.18633,35.7632,35,2,3534
4202_3619,4202,3619,14658.7,1.10538,25.03424,12,2,2116
4202_4203,4202,4203,15598.9,0.26518,25.03424,12,2,2116
4202_7920,4202,7920,44.4,0.345,21.45792,4,1,822.8
4203_4202,4203,4202,14633.8,0.26518,25.03424,12,2,2116
4203_11422,4203,11422,15598.9,0.30798,25.03424,12,2,2116
4204_3630,4204,3630,2264.4,0.32046,15.19936,4,1,748
4204_3703,4204,3703,2078.4,0.19141,15.19936,4,1,748
4205_4606,4205,4606,1647.7,0.10317,11.62304,5,1,525
4205_4665,4205,4665,1155.4,0.03577,11.62304,5,1,525
4205_10315,4205,10315,7277.3,0.23571,10.28192,41,1,1200
4206_4503,4206,4503,5521.9,0.36765,12.51712,4,1,710.6
4206_6771,4206,6771,8770.3,0.25241,13.4112,3,2,1630.2
4206_7860,4206,7860,4486.6,0.40596,12.51712,4,2,1350.9
4206_10952,4206,10952,7877.8,0.1024,13.4112,3,2,1630.2
4207_4208,4207,4208,0,0.2941,21.45792,4,1,822.8
4207_7920,4207,7920,57.6,0.94841,21.45792,4,1,822.8
4207_10175,4207,10175,44.4,0.3946,10.28192,41,1,1200
4208_4207,4208,4207,50.2,0.2941,21.45792,4,1,822.8
4208_8081,4208,8081,0,0.08863,21.45792,4,1,822.8
4208_10172,4208,10172,0,0.33907,10.28192,41,1,1200
4209_4187,4209,4187,4698.2,0.3056,12.51712,4,1,710.6
4209_4333,4209,4333,5343.9,0.25278,12.51712,4,1,710.6
4210_3600,4210,3600,2073.2,0.20769,15.6464,3,1,894
4210_8498,4210,8498,2269.2,0.26378,15.6464,3,1,894
4211_7566,4211,7566,45313.19922,0.24235,33.528,33,3,5190
4212_7573,4212,7573,15091.8,0.05595,33.528,33,2,3460
4212_7574,4212,7574,15001.8,0.09188,21.45792,2,2,1950.9
4212_7575,4212,7575,949.9,0.02926,16.98752,2,1,968
4212_7577,4212,7577,14.1,0.02988,25.92832,2,1,1064.8
4213_4221,4213,4221,1121.6,0.06649,15.19936,4,1,748
4213_10943,4213,10943,1213.8,0.21765,15.19936,4,1,748
4214_7923,4214,7923,376.1,0.34626,11.62304,5,1,525
4214_7929,4214,7929,180.9,0.4582,11.62304,5,1,525
4215_4140,4215,4140,1737.4,0.16593,15.19936,4,1,748
4215_8528,4215,8528,1956.3,0.06337,15.19936,4,1,748
4216_4315,4216,4315,34106.89844,0.24296,33.528,33,2,3460
4217_4262,4217,4262,36296.10156,0.06838,33.528,33,2,3460
4218_3924,4218,3924,2915.8,0.31389,12.51712,4,1,710.6
4218_5223,4218,5223,2903.4,0.23071,15.19936,4,1,748
4219_6136,4219,6136,15969.8,0.47644,25.03424,12,2,2116
4219_8685,4219,8685,15001.8,0.2153,25.03424,12,2,2116
4220_4221,4220,4221,1900.6,0.63945,11.62304,5,1,525
4220_8707,4220,8707,410.9,0.31313,11.62304,5,1,525
4221_4213,4221,4213,1213.8,0.06649,15.19936,4,1,748
4221_4220,4221,4220,2062.9,0.63945,11.62304,5,1,525
4221_10941,4221,10941,10975.8,0.30254,16.98752,2,1,968
4221_11557,4221,11557,11965.5,0.16055,16.98752,2,2,1858
4222_4003,4222,4003,4170.7,0.39375,12.51712,4,1,710.6
4222_4223,4222,4223,16839.09961,0.06652,12.51712,4,2,1350.9
4222_4337,4222,4337,6277.6,0.18594,12.51712,4,1,710.6
4222_7691,4222,7691,7519.6,0.17896,12.51712,4,1,710.6
4223_4222,4223,4222,17491.40039,0.06652,12.51712,4,2,1350.9
4223_4235,4223,4235,23391.5,0.06796,12.51712,4,2,1350.9
4223_4244,4223,4244,2719.4,0.24772,10.28192,41,1,1200
4224_4223,4224,4223,16904,0.24581,11.62304,42,2,1888
4224_6123,4224,6123,59410.5,0.21943,33.528,33,3,5190
4225_4243,4225,4243,76640.29688,0.32404,33.528,33,3,5190
4226_4007,4226,4007,1317.6,0.26934,12.51712,4,1,710.6
4226_4235,4226,4235,15027.4,0.05437,12.51712,4,2,1350.9
4226_7866,4226,7866,9493.9,0.46502,12.51712,4,1,710.6
4226_11569,4226,11569,4568.4,0.24633,12.51712,4,1,710.6
4227_7550,4227,7550,40434.10156,0.17649,33.528,33,3,5190
4227_7803,4227,7803,2485.5,0.27775,10.28192,41,2,1800
4227_7805,4227,7805,2394.8,0.11313,10.28192,41,2,1800
4228_7572,4228,7572,45208.80078,0.32624,33.528,33,3,5190
4233_7549,4233,7549,39367.5,0.17771,33.528,33,3,5190
4233_7803,4233,7803,9540.3,0.12199,11.62304,42,2,1888
4233_7805,4233,7805,13222,0.2865,10.28192,41,2,1800
4234_4245,4234,4245,63194.60156,0.54157,33.528,33,3,5190
4235_4223,4235,4223,9859.1,0.06796,12.51712,4,2,1350.9
4235_4225,4235,4225,17631.5,0.25206,10.28192,41,2,1800
4235_4226,4235,4226,15113.8,0.05437,12.51712,4,2,1350.9
4236_4265,4236,4265,5293.6,0.50072,12.51712,4,1,710.6
4236_7813,4236,7813,3533.2,0.26019,12.51712,4,1,710.6
4238_4051,4238,4051,3564.6,0.27309,12.51712,4,1,710.6
4238_7807,4238,7807,3999,0.02362,12.51712,4,1,710.6
4239_4051,4239,4051,3999,0.32861,12.51712,4,1,710.6
4239_4337,4239,4337,5866.1,0.3039,12.51712,4,1,710.6
4240_4024,4240,4024,1111.3,0.16382,12.51712,4,1,710.6
4240_9083,4240,9083,1438.8,0.19743,15.19936,4,1,748
4241_4224,4241,4224,76313.79688,0.34192,33.528,33,3,5190
4242_4247,4242,4247,63442,0.11358,33.528,33,3,5190
4243_4242,4243,4242,58430.10156,0.24881,33.528,33,3,5190
4243_7201,4243,7201,18210.59961,0.14091,24.5872,31,1,1473
4244_4233,4244,4233,62129.39844,0.53373,33.528,33,3,5190
4245_4235,4245,4235,4185.8,0.24265,11.62304,42,1,983
4245_6124,4245,6124,59008.30078,0.25755,33.528,33,3,5190
4246_4241,4246,4241,60463,0.27052,33.528,33,3,5190
4246_5236,4246,5236,11097.4,0.08394,15.6464,30,1,1350
4247_4249,4247,4249,52801.39844,0.22837,33.528,33,3,5190
4247_5826,4247,5826,10640.1,0.04981,15.6464,30,1,1350
4248_4246,4248,4246,71561.39844,0.10054,33.528,33,3,5190
4249_4251,4249,4251,70854.5,0.12383,33.528,33,3,5190
4250_4248,4250,4248,59782.30078,0.19525,33.528,33,3,5190
4251_3910,4251,3910,10333.6,0.24056,11.62304,42,2,1888
4251_7548,4251,7548,60521.19922,0.21314,33.528,33,3,5190
4252_4250,4252,4250,59782.30078,0.14537,33.528,33,3,5190
4253_3474,4253,3474,117.3,0.17403,15.19936,4,1,748
4253_7248,4253,7248,99.6,0.29947,15.6464,3,1,894
4254_8804,4254,8804,90.4,0.14037,15.19936,4,1,748
4254_8805,4254,8805,124.1,0.05907,15.19936,4,1,748
4256_3910,4256,3910,28393.30078,0.07582,14.30528,2,3,2536.5
4256_5749,4256,5749,15895.2,0.09258,14.30528,2,3,2536.5
4256_8620,4256,8620,8858,0.1069,10.28192,41,2,1800
4257_4007,4257,4007,1462.3,0.1624,12.51712,4,1,710.6
4257_4041,4257,4041,1317.6,0.12503,12.51712,4,1,710.6
4258_11252,4258,11252,78176.29688,0.38587,33.528,33,3,5190
4259_4241,4259,4241,15851,0.14801,24.5872,31,1,1473
4260_3468,4260,3468,12022.7,0.0674,15.6464,3,2,1716
4260_3471,4260,3471,11151.8,0.14489,15.6464,3,2,1716
4261_4216,4261,4216,28840,0.15599,33.528,33,2,3460
4262_3728,4262,3728,5488.1,0.2386,11.62304,42,1,983
4262_4334,4262,4334,30808.30078,0.16839,33.528,33,2,3460
4263_4264,4263,4264,17113.5,0.06304,12.51712,4,2,1350.9
4263_4407,4263,4407,8267.1,0.07038,15.19936,4,2,1422
4263_10079,4263,10079,4301,0.2421,10.28192,41,2,1800
4264_3909,4264,3909,1629.5,0.2221,13.4112,3,1,849.3
4264_4067,4264,4067,8568,0.29061,12.51712,4,2,1350.9
4264_4263,4264,4263,9491.7,0.06304,12.51712,4,2,1350.9
4264_4271,4264,4271,10451.3,0.29343,13.4112,3,2,1630.2
4265_4086,4265,4086,3093.3,0.28737,12.51712,4,1,710.6
4265_4236,4265,4236,5112.3,0.50072,12.51712,4,1,710.6
4265_11569,4265,11569,4216.8,0.24855,12.51712,4,1,710.6
4266_5326,4266,5326,2654.6,0.411,10.28192,5,1,498.75
4266_5664,4266,5664,1909.9,0.40043,11.62304,5,1,525
4266_7794,4266,7794,2627.3,0.28235,11.62304,5,1,525
4267_4691,4267,4691,5.1,0.16467,11.62304,5,1,525
4267_8307,4267,8307,0,0.13379,11.62304,5,1,525
4268_5755,4268,5755,14826.9,0.15208,16.98752,2,2,1858
4268_9095,4268,9095,14431.7,0.29505,16.98752,2,2,1858
4269_4196,4269,4196,2192.2,0.09028,12.51712,4,1,710.6
4269_9864,4269,9864,2230.4,0.23063,12.51712,4,1,710.6
4270_4280,4270,4280,2056.2,0.04678,15.19936,4,1,748
4270_11860,4270,11860,1995.6,0.25969,15.19936,4,1,748
4271_4264,4271,4264,3993.6,0.29343,13.4112,3,2,1630.2
4271_4552,4271,4552,11317.9,0.21023,13.4112,3,2,1630.2
4271_8007,4271,8007,1473.5,0.29704,12.51712,4,1,710.6
4271_11403,4271,11403,10070.5,0.03428,10.28192,41,1,1200
4273_4275,4273,4275,12084.5,0.21963,13.4112,3,2,1630.2
4273_4552,4273,4552,10497.3,0.02492,13.4112,3,2,1630.2
4273_5833,4273,5833,7828.3,0.04441,10.28192,41,1,1200
4274_8008,4274,8008,1422.2,0.26282,12.51712,4,1,710.6
4274_8009,4274,8009,3025.8,0.27194,12.51712,4,1,710.6
4274_10745,4274,10745,6050.5,0.1277,13.4112,3,1,849.3
4274_10746,4274,10746,3752.7,0.14978,13.4112,3,1,849.3
4275_4273,4275,4273,16608.2,0.21963,13.4112,3,2,1630.2
4275_4277,4275,4277,16892.80078,0.02983,13.4112,3,2,1630.2
4277_4275,4277,4275,16600,0.02983,13.4112,3,2,1630.2
4277_4491,4277,4491,3837,0.05471,10.28192,41,1,1200
4277_11831,4277,11831,16892.69922,0.05717,13.4112,3,2,1630.2
4278_5773,4278,5773,11615.8,0.11744,16.98752,2,2,1858
4278_5937,4278,5937,11965.5,0.05357,16.98752,2,2,1858
4279_4185,4279,4185,4700.3,0.17606,15.19936,4,1,748
4279_7615,4279,7615,5169.4,0.12829,15.19936,4,1,748
4280_4270,4280,4270,1995.6,0.04678,15.19936,4,1,748
4280_11861,4280,11861,2056.2,0.27633,15.19936,4,1,748
4281_4283,4281,4283,8197.4,0.29212,13.4112,3,2,1630.2
4281_4419,4281,4419,8491.4,0.12055,13.4112,3,2,1630.2
4281_7817,4281,7817,12706.7,0.08268,13.4112,3,2,1630.2
4281_11831,4281,11831,18858.30078,0.06153,13.4112,3,2,1630.2
4282_8707,4282,8707,503.9,0.02396,14.30528,5,1,551.25
4282_11558,4282,11558,989.3,0.23958,16.98752,4,1,785.4
4283_4149,4283,4149,8865.1,0.26409,13.4112,3,2,1630.2
4283_4281,4283,4281,8205,0.29212,13.4112,3,2,1630.2
4284_4285,4284,4285,13065.3,0.06588,13.4112,3,2,1630.2
4284_7817,4284,7817,16752,0.14913,13.4112,3,2,1630.2
4285_4078,4285,4078,801.6,0.16969,12.51712,4,1,710.6
4285_4284,4285,4284,16533.6,0.06588,13.4112,3,2,1630.2
4285_4426,4285,4426,2687.5,0.11185,12.51712,4,1,710.6
4285_9889,4285,9889,12421.3,0.06838,13.4112,3,2,1630.2
4286_4078,4286,4078,1021.8,0.13486,12.51712,4,1,710.6
4286_4152,4286,4152,1652.7,0.25169,12.51712,4,1,710.6
4287_11862,4287,11862,1083.6,0.19828,15.19936,4,1,748
4287_11863,4287,11863,1147.2,0.06541,15.19936,4,1,748
4288_4289,4288,4289,2736,0.23182,12.51712,4,2,1350.9
4288_4362,4288,4362,2190.6,0.13248,12.51712,4,2,1350.9
4288_9888,4288,9888,11147.1,0.07539,13.4112,3,2,1630.2
4288_9889,4288,9889,14143.5,0.08563,13.4112,3,2,1630.2
4289_4155,4289,4155,2077,0.32707,12.51712,4,2,1350.9
4289_4288,4289,4288,3245.5,0.23182,12.51712,4,2,1350.9
4290_6904,4290,6904,5465.8,0.57887,16.98752,2,1,968
4290_6906,4290,6906,995.6,0.17586,11.62304,5,1,525
4290_6915,4290,6915,876.2,0.28775,11.62304,5,1,525
4290_10944,4290,10944,5841.4,0.24805,16.98752,2,1,968
4291_11863,4291,11863,1083.6,0.06152,15.19936,4,1,748
4291_11864,4291,11864,1147.2,0.05598,15.19936,4,1,748
4292_4293,4292,4293,24120.80078,0.11931,14.30528,2,3,2536.5
4292_4410,4292,4410,16333.9,0.11373,14.30528,2,3,2536.5
4292_9887,4292,9887,10830.8,0.1517,13.4112,3,2,1630.2
4292_9888,4292,9888,14350.7,0.07705,13.4112,3,2,1630.2
4293_4087,4293,4087,24120.80078,0.15783,14.30528,2,3,2536.5
4293_4292,4293,4292,22646.40039,0.11931,14.30528,2,3,2536.5
4294_5967,4294,5967,0,0.04509,25.92832,2,2,2043.8
4295_4090,4295,4090,3315.9,0.26062,12.51712,4,1,710.6
4295_4443,4295,4443,2374.4,0.14333,12.51712,4,1,710.6
4295_9887,4295,9887,14045.2,0.14511,13.4112,3,2,1630.2
4295_9891,4295,9891,12066.6,0.15629,13.4112,3,2,1630.2
4296_9081,4296,9081,1968.8,0.09754,13.4112,3,1,849.3
4296_9082,4296,9082,1968.5,0.09344,13.4112,3,1,849.3
4297_4026,4297,4026,1968.5,8.88024,13.4112,3,1,849.3
4297_9082,4297,9082,1968.8,0.06283,13.4112,3,1,849.3
4298_4301,4298,4301,2530,0.18206,12.51712,4,1,710.6
4298_4469,4298,4469,2280.6,0.11951,12.51712,4,1,710.6
4298_9891,4298,9891,13744.5,0.14853,13.4112,3,2,1630.2
4298_9892,4298,9892,11904.8,0.14478,13.4112,3,2,1630.2
4299_3656,4299,3656,1393.5,0.11936,16.98752,2,1,968
4299_10360,4299,10360,444.1,0.24958,10.28192,41,1,1200
4300_4314,4300,4314,10866.2,0.43661,13.4112,3,2,1630.2
4300_4493,4300,4493,10578.5,0.13453,13.4112,3,2,1630.2
4301_4165,4301,4165,1016.9,0.37844,12.51712,4,1,710.6
4301_4298,4301,4298,3064.5,0.18206,12.51712,4,1,710.6
4302_4303,4302,4303,24514.40039,0.2585,14.30528,2,4,3302.2
4302_4304,4302,4304,15018,0.15162,13.4112,3,2,1630.2
4302_9892,4302,9892,12691,0.15101,13.4112,3,2,1630.2
4302_9893,4302,9893,22479.59961,0.09636,14.30528,2,4,3302.2
4303_4168,4303,4168,23837.80078,0.30203,14.30528,2,4,3302.2
4303_4302,4303,4302,22635.80078,0.2585,14.30528,2,4,3302.2
4304_4302,4304,4302,15436.2,0.15162,13.4112,3,2,1630.2
4304_4305,4304,4305,15403.6,0.15287,13.4112,3,2,1630.2
4305_4304,4305,4304,15963.7,0.15287,13.4112,3,2,1630.2
4305_4650,4305,4650,16042.1,0.13796,13.4112,3,2,1630.2
4305_9894,4305,9894,2814.8,0.10823,12.51712,4,1,710.6
4305_11638,4305,11638,3149.1,0.07274,12.51712,4,1,710.6
4306_4308,4306,4308,3549.3,0.21378,12.51712,4,1,710.6
4306_11638,4306,11638,3312.9,0.06277,12.51712,4,1,710.6
4307_5652,4307,5652,2414.9,0.08036,15.19936,4,1,748
4307_8958,4307,8958,2413.8,0.06122,15.19936,4,1,748
4308_4172,4308,4172,4051,0.21065,12.51712,4,1,710.6
4308_4306,4308,4306,3312.9,0.21378,12.51712,4,1,710.6
4309_3922,4309,3922,6183.9,0.72122,15.19936,4,1,748
4309_4025,4309,4025,5545.5,0.11494,15.19936,4,1,748
4310_4261,4310,4261,28840,0.29207,33.528,33,2,3460
4310_10411,4310,10411,16369.2,0.23757,11.62304,42,2,1888
4311_4117,4311,4117,8211.6,0.25,13.4112,3,1,849.3
4311_4170,4311,4170,7506.2,0.18353,13.4112,3,1,849.3
4312_4313,4312,4313,3736.9,0.11837,12.51712,4,1,710.6
4312_4506,4312,4506,7402.1,0.08255,13.4112,3,2,1630.2
4312_4650,4312,4650,14853.6,0.15783,13.4112,3,2,1630.2
4312_9890,4312,9890,7835.6,0.14975,13.4112,3,2,1630.2
4313_4164,4313,4164,4560.4,0.23908,12.51712,4,1,710.6
4313_4312,4313,4312,2994.3,0.11837,12.51712,4,1,710.6
4314_4300,4314,4300,10741.7,0.43661,13.4112,3,2,1630.2
4314_4496,4314,4496,11149.6,0.07693,13.4112,3,2,1630.2
4315_10690,4315,10690,34106.89844,0.26744,33.528,33,2,3460
4316_4382,4316,4382,6706.2,0.28815,12.51712,4,2,1350.9
4316_4385,4316,4385,7473.9,0.21405,12.51712,4,2,1350.9
4317_8968,4317,8968,1341,0.09788,15.19936,4,1,748
4317_8969,4317,8969,2229.2,0.04802,15.19936,4,1,748
4318_4325,4318,4325,21054,0.15957,13.4112,3,2,1630.2
4318_4751,4318,4751,22458,0.14182,13.4112,3,3,2342.7
4318_9886,4318,9886,8627.5,0.12803,13.4112,3,1,849.3
4318_9890,4318,9890,7109.7,0.15536,13.4112,3,2,1630.2
4319_4462,4319,4462,25747.09961,0.23927,16.98752,2,4,3476
4319_4464,4319,4464,26716.90039,0.14043,16.98752,2,4,3476
4320_3769,4320,3769,36296.10156,0.15949,33.528,33,2,3460
4321_8969,4321,8969,2218.5,0.09271,15.19936,4,1,748
